,date,season,neutral,playoff,home_team,away_team,home_pre,away_pre,home_prob,away_prob,home_post,away_post,home_pitcher,away_pitcher,home_pitcher_rgs,away_pitcher_rgs,home_pitcher_rating,away_pitcher_rating,home_score,away_score
98575,5/7/1977,1977,0,s,TEX,KCR,1497.832,1521.76,0.5,0.5,1496.39,1523.203,perrg101,leond001,53.118,48.59,3.606,13.379,5,6
98588,5/6/1977,1977,0,s,TEX,KCR,1495.514,1524.078,0.493,0.507,1497.832,1521.76,alexd001,gural001,49.643,49.007,3.606,13.379,5,2
98693,4/27/1977,1977,0,s,ANA,OAK,1491.578,1526.535,0.484,0.516,1489.753,1528.36,hartp001,umbaj101,50.02,47.877,11.812,10.951,5,7
98704,4/26/1977,1977,0,s,ANA,OAK,1494.19,1523.923,0.492,0.508,1491.578,1526.535,simpw101,bluev001,42.362,58.37,11.812,10.951,3,7
98710,4/25/1977,1977,0,s,ANA,OAK,1491.043,1527.07,0.483,0.517,1494.19,1523.923,ryann001,medid101,58.601,48.756,11.812,10.951,11,6
98711,4/24/1977,1977,0,s,SEA,KCR,1435.313,1530.044,0.4,0.6,1437.559,1527.799,maccf101,splip001,43.962,49.433,8.462,13.379,4,2
98712,4/24/1977,1977,0,s,OAK,CHW,1524.387,1473.672,0.606,0.394,1527.07,1470.99,norrm101,johnb105,46.0,45.24,10.951,5.454,11,4
98715,4/24/1977,1977,0,s,SEA,KCR,1439.856,1525.502,0.412,0.588,1435.313,1530.044,wheeg101,colbj101,50.106,50.58,8.462,13.379,1,16
98716,4/24/1977,1977,0,s,OAK,CHW,1529.171,1468.888,0.619,0.381,1524.387,1473.672,torrm001,knapc101,56.536,46.718,10.951,5.454,5,12
98721,4/24/1977,1977,0,s,TEX,MIN,1489.186,1527.761,0.479,0.521,1486.028,1530.919,boggt001,redfp101,48.944,45.577,3.606,6.16,6,12
98723,4/24/1977,1977,0,s,HOU,SDP,1487.109,1486.206,0.536,0.464,1488.509,1484.806,konid101,sawyr101,43.739,47.103,-0.738,12.389,9,8
98726,4/24/1977,1977,0,s,ANA,MIL,1492.685,1482.985,0.548,0.452,1491.043,1484.626,tanaf001,slatj001,63.765,51.703,11.812,10.061,9,10
98727,4/23/1977,1977,0,s,HOU,SDP,1489.725,1483.59,0.543,0.457,1487.109,1486.206,bannf001,metzb101,47.4,47.4,-0.738,12.389,8,11
98728,4/23/1977,1977,0,s,HOU,SDP,1493.208,1480.107,0.553,0.447,1489.725,1483.59,anduj001,grift101,48.97,45.477,-0.738,12.389,2,7
98730,4/23/1977,1977,0,s,TEX,MIN,1487.652,1529.295,0.475,0.525,1489.186,1527.761,alexd001,goltd101,47.064,51.747,3.606,6.16,1,0
98731,4/23/1977,1977,0,s,SEA,KCR,1441.266,1524.092,0.416,0.584,1439.856,1525.502,thoms102,leond001,47.053,47.49,8.462,13.379,6,8
98733,4/23/1977,1977,0,s,OAK,CHW,1528.143,1469.917,0.616,0.384,1529.171,1468.888,umbaj101,stons101,47.395,48.528,10.951,5.454,3,2
98738,4/23/1977,1977,0,s,ANA,MIL,1495.306,1480.364,0.556,0.444,1492.685,1482.985,hartp001,travb101,49.157,50.695,11.812,10.061,1,4
98740,4/22/1977,1977,0,s,TEX,MIN,1489.823,1527.124,0.481,0.519,1487.652,1529.295,blylb001,pazim101,60.038,45.93,3.606,6.16,1,4
98741,4/22/1977,1977,0,s,SEA,KCR,1442.352,1523.005,0.419,0.581,1441.266,1524.092,abbog001,hassa001,41.112,47.505,8.462,13.379,5,6
98743,4/22/1977,1977,0,s,OAK,CHW,1532.596,1465.463,0.628,0.372,1528.143,1469.917,bluev001,barrf101,60.723,49.183,10.951,5.454,2,8
98745,4/22/1977,1977,0,s,HOU,SDP,1495.471,1477.844,0.56,0.44,1493.208,1480.107,richj101,shirb001,55.139,49.143,-0.738,12.389,2,4
98747,4/22/1977,1977,0,s,ANA,MIL,1493.297,1482.373,0.55,0.45,1495.306,1480.364,simpw101,haasm001,42.152,48.298,11.812,10.061,7,4
98748,4/21/1977,1977,0,s,TEX,MIN,1493.395,1523.553,0.491,0.509,1489.823,1527.124,perrg101,zahng001,57.51,48.18,3.606,6.16,4,11
98753,4/20/1977,1977,0,s,SEA,TEX,1444.364,1491.383,0.467,0.533,1442.352,1493.395,montj101,briln101,47.659,50.401,8.462,3.606,2,5
98754,4/20/1977,1977,0,s,OAK,MIL,1531.187,1483.782,0.601,0.399,1532.596,1482.373,torrm001,auguj001,55.913,50.333,10.951,10.061,4,2
98757,4/20/1977,1977,0,s,HOU,SFG,1497.157,1494.655,0.538,0.462,1495.471,1496.341,lemom101,halie101,46.087,51.558,-0.738,4.116,0,1
98762,4/20/1977,1977,0,s,ANA,CHW,1495.053,1463.707,0.579,0.421,1493.297,1465.463,ryann001,knapc101,59.012,46.674,11.812,5.454,2,3
98765,4/19/1977,1977,0,s,SEA,TEX,1446.025,1489.723,0.472,0.528,1444.364,1491.383,wheeg101,boggt001,49.326,47.968,8.462,3.606,1,3
98766,4/19/1977,1977,0,s,OAK,MIL,1533.04,1481.929,0.606,0.394,1531.187,1483.782,medid101,slatj001,48.617,51.794,10.951,10.061,4,5
98769,4/19/1977,1977,0,s,HOU,SFG,1499.787,1492.025,0.546,0.454,1497.157,1494.655,anduj001,barrj101,49.832,51.629,-0.738,4.116,4,7
98774,4/19/1977,1977,0,s,ANA,CHW,1491.524,1467.236,0.569,0.431,1495.053,1463.707,tanaf001,johnb105,63.648,46.528,11.812,5.454,11,2
98777,4/18/1977,1977,0,s,SEA,TEX,1444.085,1491.662,0.466,0.534,1446.025,1489.723,thoms102,alexd001,47.778,48.265,8.462,3.606,8,6
98785,4/17/1977,1977,0,s,TEX,BAL,1494.637,1520.995,0.497,0.503,1491.662,1523.97,perrg101,grimr101,58.864,48.173,3.606,8.374,1,6
98787,4/17/1977,1977,0,s,TEX,BAL,1497.678,1517.954,0.505,0.495,1494.637,1520.995,blylb001,palmj001,60.763,62.061,3.606,8.374,0,5
98799,4/17/1977,1977,0,s,ANA,SEA,1494.949,1440.66,0.611,0.389,1491.524,1444.085,simpw101,romoe101,43.416,48.891,11.812,8.462,7,11
98811,4/16/1977,1977,0,s,ANA,SEA,1493.562,1442.047,0.607,0.393,1494.949,1440.66,hartp001,segud101,49.451,45.665,11.812,8.462,6,4
98822,4/15/1977,1977,0,s,ANA,SEA,1490.816,1444.793,0.599,0.401,1493.562,1442.047,ryann001,abbog001,58.182,41.656,11.812,8.462,7,0
98824,4/14/1977,1977,0,s,SEA,MIN,1443.163,1521.161,0.423,0.577,1444.793,1519.531,wheeg101,redfp101,48.357,46.752,8.462,6.16,4,3
98826,4/14/1977,1977,0,s,OAK,ANA,1536.149,1491.916,0.597,0.403,1537.249,1490.816,medid101,tanaf001,49.225,65.56,10.951,11.812,8,7
98830,4/13/1977,1977,0,s,TEX,CLE,1499.645,1511.058,0.518,0.482,1497.678,1513.025,boggt001,ecked001,48.17,56.749,3.606,-2.335,3,5
98831,4/13/1977,1977,0,s,SEA,MIN,1441.516,1522.808,0.418,0.582,1443.163,1521.161,thoms102,goltd101,47.117,52.074,8.462,6.16,3,2
98835,4/13/1977,1977,0,s,OAK,ANA,1533.562,1494.503,0.59,0.41,1536.149,1491.916,langr001,simpw101,47.733,44.063,10.951,11.812,9,3
98839,4/13/1977,1977,0,s,HOU,CIN,1502.316,1557.102,0.456,0.544,1504.026,1555.392,anduj001,billj101,50.451,45.584,-0.738,6.625,7,6
98842,4/12/1977,1977,0,s,SEA,MIN,1442.61,1521.714,0.421,0.579,1441.516,1522.808,romoe101,pazim101,48.283,44.985,8.462,6.16,2,3
98845,4/12/1977,1977,0,s,OAK,ANA,1531.463,1496.602,0.584,0.416,1533.562,1494.503,bahns101,rossg102,48.353,50.42,10.951,11.812,6,2
98849,4/12/1977,1977,0,s,HOU,CIN,1500.588,1558.83,0.451,0.549,1502.316,1557.102,richj101,zachp001,54.638,51.697,-0.738,6.625,4,3
98852,4/11/1977,1977,0,s,TEX,CLE,1498.254,1512.449,0.514,0.486,1499.645,1511.058,blylb001,dobsp101,59.941,48.718,3.606,-2.335,3,2
98853,4/11/1977,1977,0,s,SEA,MIN,1446.075,1518.249,0.431,0.569,1442.61,1521.714,segud101,zahng001,45.813,46.138,8.462,6.16,3,12
98855,4/11/1977,1977,0,s,OAK,ANA,1530.302,1497.763,0.581,0.419,1531.463,1496.602,norrm101,ryann001,45.124,58.043,10.951,11.812,3,2
98858,4/11/1977,1977,0,s,HOU,CIN,1498.84,1560.578,0.446,0.554,1500.588,1558.83,konid101,frymw101,43.094,50.384,-0.738,6.625,4,3
98859,4/10/1977,1977,0,s,OAK,MIN,1534.175,1514.376,0.563,0.437,1530.302,1518.249,umbaj101,thorp101,49.141,47.4,10.951,6.16,1,7
98860,4/10/1977,1977,0,s,OAK,MIN,1532.212,1516.339,0.557,0.443,1534.175,1514.376,medid101,redfp101,49.911,48.208,10.951,6.16,9,6
98862,4/10/1977,1977,0,s,SEA,ANA,1449.386,1494.452,0.47,0.53,1446.075,1497.763,abbog001,tanaf001,42.566,65.946,8.462,11.812,5,12
98867,4/10/1977,1977,0,s,HOU,ATL,1502.885,1474.435,0.575,0.425,1498.84,1478.481,lemom101,ruthd001,47.573,46.24,-0.738,9.185,0,6
98874,4/9/1977,1977,0,s,SEA,ANA,1446.568,1497.27,0.462,0.538,1449.386,1494.452,wheeg101,simpw101,47.4,44.403,8.462,11.812,5,1
98877,4/9/1977,1977,0,s,OAK,MIN,1530.216,1518.335,0.551,0.449,1532.212,1516.339,torrm001,goltd101,55.575,52.682,10.951,6.16,7,4
98880,4/9/1977,1977,0,s,HOU,ATL,1501.266,1476.055,0.57,0.43,1502.885,1474.435,anduj001,niekp001,48.667,53.308,-0.738,9.185,2,0
98885,4/8/1977,1977,0,s,SEA,ANA,1445.057,1498.781,0.457,0.543,1446.568,1497.27,thoms102,rossg102,47.23,51.102,8.462,11.812,7,6
98886,4/8/1977,1977,0,s,HOU,ATL,1499.986,1477.335,0.567,0.433,1501.266,1476.055,richj101,messa101,54.121,55.14,-0.738,9.185,3,2
98889,4/7/1977,1977,0,s,SEA,ANA,1446.674,1497.164,0.462,0.538,1445.057,1498.781,romoe101,ryann001,47.4,57.327,8.462,11.812,0,2
98897,4/6/1977,1977,0,s,SEA,ANA,1450.0,1493.838,0.471,0.529,1446.674,1497.164,segud101,tanaf001,46.666,65.702,8.462,11.812,0,7
98913,10/3/1976,1976,0,s,TEX,CHW,1483.011,1438.86,0.597,0.403,1484.773,1437.099,barkl001,gossr001,47.132,45.267,3.606,5.454,3,0
98915,10/3/1976,1976,0,s,OAK,ANA,1544.798,1486.283,0.617,0.383,1542.824,1488.257,torrm001,ryann001,55.272,55.85,10.951,11.812,0,1
98924,10/2/1976,1976,0,s,TEX,CHW,1481.862,1440.009,0.594,0.406,1483.011,1438.86,blylb001,johnb105,58.934,45.475,3.606,5.454,5,4
98927,10/2/1976,1976,0,s,OAK,ANA,1543.715,1487.366,0.614,0.386,1544.798,1486.283,battc101,hartp001,47.4,49.855,10.951,11.812,9,8
98931,10/2/1976,1976,0,s,HOU,SFG,1493.431,1497.706,0.528,0.472,1497.479,1493.657,richj101,dresr101,52.633,43.555,-0.738,4.116,10,1
98935,10/1/1976,1976,0,s,TEX,CHW,1480.052,1441.82,0.589,0.411,1481.862,1440.009,umbaj101,knapc101,50.101,48.158,3.606,5.454,11,8
98937,10/1/1976,1976,0,s,OAK,ANA,1546.271,1484.81,0.621,0.379,1543.715,1487.366,bluev001,tanaf001,59.993,64.496,10.951,11.812,0,2
98941,10/1/1976,1976,0,s,HOU,SFG,1491.928,1499.208,0.524,0.476,1493.431,1497.706,lemom101,barrj101,47.588,53.303,-0.738,4.116,5,4
98946,9/30/1976,1976,0,s,ANA,CHW,1482.706,1443.923,0.589,0.411,1484.81,1441.82,mongs001,monrl101,46.34,47.338,11.812,5.454,7,3
98950,9/29/1976,1976,0,s,OAK,KCR,1549.472,1523.342,0.572,0.428,1546.271,1526.543,mitcp101,gural001,46.764,47.395,10.951,13.379,0,4
98958,9/29/1976,1976,0,s,ANA,CHW,1480.856,1445.773,0.584,0.416,1482.706,1443.923,ryann001,bretk101,54.649,52.79,11.812,5.454,3,0
98968,9/28/1976,1976,0,s,OAK,KCR,1548.213,1524.601,0.568,0.432,1549.472,1523.342,torrm001,pattm101,54.17,50.645,10.951,13.379,1,0
98975,9/27/1976,1976,0,s,OAK,KCR,1545.624,1527.191,0.561,0.439,1548.213,1524.601,bluev001,leond001,60.135,51.053,10.951,13.379,8,3
98980,9/26/1976,1976,0,s,TEX,KCR,1476.524,1529.329,0.459,0.541,1478.662,1527.191,briln101,birdd101,49.361,49.996,3.606,13.379,3,1
98989,9/25/1976,1976,0,s,TEX,KCR,1474.845,1531.008,0.454,0.546,1476.524,1529.329,blylb001,hassa001,57.561,47.068,3.606,13.379,1,0
99006,9/24/1976,1976,0,s,TEX,KCR,1476.19,1529.663,0.458,0.542,1474.845,1531.008,umbaj101,fitza101,49.388,50.51,3.606,13.379,1,2
99021,9/23/1976,1976,0,s,ANA,TEX,1482.257,1474.489,0.546,0.454,1480.556,1476.19,hartp001,boggt001,50.947,49.622,11.812,3.606,5,6
99028,9/22/1976,1976,0,s,HOU,ATL,1492.824,1469.367,0.568,0.432,1494.822,1467.368,anduj001,lacof001,47.872,49.625,-0.738,9.185,5,2
99034,9/22/1976,1976,0,s,ANA,TEX,1483.976,1472.77,0.55,0.45,1482.257,1474.489,rossg102,perrg101,51.209,55.799,11.812,3.606,1,2
99044,9/21/1976,1976,0,s,HOU,ATL,1496.139,1466.052,0.577,0.423,1492.824,1469.367,larsd101,niekp001,49.878,51.659,-0.738,9.185,2,6
99048,9/21/1976,1976,0,s,ANA,TEX,1482.629,1474.117,0.547,0.453,1483.976,1472.77,tanaf001,briln101,63.438,48.725,11.812,3.606,2,1
99052,9/20/1976,1976,0,s,ANA,TEX,1481.268,1475.478,0.543,0.457,1482.629,1474.117,ryann001,blylb001,54.366,57.271,11.812,3.606,1,0
99054,9/19/1976,1976,0,s,OAK,TEX,1536.075,1478.737,0.615,0.385,1539.334,1475.478,mitcp101,hargs101,45.591,49.576,10.951,3.606,13,3
99055,9/19/1976,1976,0,s,HOU,SDP,1494.873,1460.869,0.583,0.417,1496.139,1459.604,mclab101,sawyr101,49.055,49.067,-0.738,12.389,3,2
99058,9/19/1976,1976,0,s,OAK,TEX,1541.431,1473.382,0.629,0.371,1536.075,1478.737,torrm001,umbaj101,54.87,47.982,10.951,3.606,1,9
99059,9/19/1976,1976,0,s,HOU,SDP,1493.593,1462.149,0.579,0.421,1494.873,1460.869,lemom101,joner101,47.609,55.71,-0.738,12.389,3,2
99068,9/19/1976,1976,0,s,ANA,MIN,1483.186,1512.527,0.492,0.508,1481.268,1514.445,hartp001,luebs101,51.322,42.96,11.812,6.16,5,7
99073,9/18/1976,1976,0,s,OAK,TEX,1540.399,1474.413,0.627,0.373,1541.431,1473.382,bluev001,boggt001,60.066,49.409,10.951,3.606,3,2
99077,9/18/1976,1976,0,s,HOU,SDP,1496.538,1459.205,0.587,0.413,1493.593,1462.149,richj101,freid101,51.674,46.547,-0.738,12.389,1,4
99082,9/18/1976,1976,0,s,ANA,MIN,1479.642,1516.071,0.482,0.518,1483.186,1512.527,rossg102,goltd101,49.899,52.865,11.812,6.16,6,0
99086,9/17/1976,1976,0,s,OAK,TEX,1542.439,1472.373,0.632,0.368,1540.399,1474.413,abbog001,perrg101,43.492,55.829,10.951,3.606,3,4
99093,9/17/1976,1976,0,s,ANA,MIN,1483.892,1511.821,0.494,0.506,1479.642,1516.071,kirkd101,redfp101,46.658,45.477,11.812,6.16,2,11
99096,9/16/1976,1976,0,s,OAK,MIN,1545.749,1508.511,0.587,0.413,1542.439,1511.821,bahns101,singb101,48.297,46.976,10.951,6.16,0,4
99102,9/16/1976,1976,0,s,ANA,KCR,1485.689,1532.253,0.468,0.532,1483.892,1534.05,tanaf001,pattm101,63.329,51.295,11.812,13.379,0,2
99108,9/15/1976,1976,0,s,OAK,MIN,1543.891,1510.37,0.582,0.418,1545.749,1508.511,torrm001,hughj104,54.274,43.302,10.951,6.16,5,2
99115,9/15/1976,1976,0,s,ANA,KCR,1484.021,1533.921,0.463,0.537,1485.689,1532.253,ryann001,birdd101,53.459,48.588,11.812,13.379,2,1
99120,9/14/1976,1976,0,s,TEX,ANA,1471.237,1481.991,0.519,0.481,1469.207,1484.021,barkl001,hartp001,47.4,51.317,3.606,11.812,4,6
99134,9/13/1976,1976,0,s,TEX,ANA,1474.121,1479.107,0.527,0.473,1471.237,1481.991,boggt001,rossg102,48.259,49.286,3.606,11.812,2,6
99150,9/12/1976,1976,0,s,TEX,OAK,1476.104,1541.593,0.441,0.559,1474.121,1543.576,perrg101,bahns101,57.137,48.178,3.606,10.951,6,9
99161,9/11/1976,1976,0,s,TEX,OAK,1477.397,1540.299,0.444,0.556,1476.104,1541.593,briln101,torrm001,47.345,53.355,3.606,10.951,0,1
99170,9/10/1976,1976,0,s,TEX,OAK,1475.663,1542.034,0.439,0.561,1477.397,1540.299,blylb001,bluev001,58.012,60.299,3.606,10.951,5,4
99180,9/9/1976,1976,0,s,TEX,MIN,1478.978,1508.102,0.493,0.507,1475.663,1511.417,umbaj101,goltd101,47.759,50.983,3.606,6.16,0,6
99184,9/9/1976,1976,0,s,OAK,CHW,1541.098,1456.357,0.652,0.348,1542.034,1455.421,norrm101,bretk101,45.373,52.085,10.951,5.454,2,1
99188,9/9/1976,1976,0,s,HOU,CIN,1499.339,1586.77,0.41,0.59,1498.104,1588.004,anduj001,zachp001,47.759,52.192,-0.738,6.625,3,4
99193,9/8/1976,1976,0,s,TEX,MIN,1480.906,1506.173,0.498,0.502,1478.978,1508.102,boggt001,luebs101,48.341,42.161,3.606,6.16,1,3
99196,9/8/1976,1976,0,s,OAK,CHW,1543.249,1454.205,0.657,0.343,1541.098,1456.357,bosmd101,gossr001,47.243,46.155,10.951,5.454,5,6
99200,9/8/1976,1976,0,s,HOU,CIN,1501.233,1584.876,0.415,0.585,1499.339,1586.77,mclab101,nolag101,48.921,51.353,-0.738,6.625,0,3
99205,9/7/1976,1976,0,s,TEX,MIN,1482.42,1504.659,0.503,0.497,1480.906,1506.173,perrg101,redfp101,56.571,45.802,3.606,6.16,0,1
99208,9/7/1976,1976,0,s,OAK,CHW,1541.589,1455.865,0.653,0.347,1543.249,1454.205,torrm001,forst001,52.084,44.089,10.951,5.454,4,0
99229,9/6/1976,1976,0,s,ANA,OAK,1477.278,1540.278,0.444,0.556,1475.967,1541.589,tanaf001,bluev001,63.281,59.709,11.812,10.951,1,2
99236,9/5/1976,1976,0,s,HOU,LAD,1500.385,1541.409,0.476,0.524,1497.782,1544.012,larsd101,rau-d101,48.969,53.019,-0.738,11.008,0,4
99242,9/5/1976,1976,0,s,ANA,OAK,1475.518,1542.038,0.439,0.561,1477.278,1540.278,ryann001,bahns101,51.491,47.948,11.812,10.951,3,2
99252,9/4/1976,1976,0,s,HOU,LAD,1497.782,1544.013,0.468,0.532,1500.385,1541.409,anduj001,johnt001,46.894,50.727,-0.738,11.008,5,2
99256,9/4/1976,1976,0,s,ANA,OAK,1472.323,1545.233,0.43,0.57,1475.518,1542.038,hartp001,norrm101,51.092,45.871,11.812,10.951,5,1
99263,9/3/1976,1976,0,s,HOU,LAD,1499.27,1542.525,0.472,0.528,1497.782,1544.013,dierl101,hootb001,49.82,52.383,-0.738,11.008,3,4
99269,9/3/1976,1976,0,s,ANA,OAK,1474.292,1543.264,0.436,0.564,1472.323,1545.233,rossg102,torrm001,48.614,50.445,11.812,10.951,0,3
99277,9/1/1976,1976,0,s,OAK,NYY,1540.219,1563.159,0.502,0.498,1543.264,1560.113,bluev001,huntj101,58.649,56.374,10.951,2.83,5,0
99280,9/1/1976,1976,0,s,HOU,PHI,1497.455,1558.763,0.447,0.553,1499.27,1556.949,mclab101,kaatj101,47.553,50.527,-0.738,5.672,1,0
99285,9/1/1976,1976,0,s,ANA,DET,1472.213,1464.28,0.546,0.454,1474.292,1462.201,tanaf001,robed101,62.641,48.655,11.812,3.151,4,1
99291,8/31/1976,1976,0,s,OAK,NYY,1541.761,1561.617,0.506,0.494,1540.219,1563.159,bahns101,alexd001,48.009,50.12,10.951,2.83,1,2
99293,8/31/1976,1976,0,s,HOU,PHI,1495.62,1560.599,0.441,0.559,1497.455,1558.763,richj101,undet001,52.45,49.485,-0.738,5.672,3,2
99298,8/31/1976,1976,0,s,ANA,DET,1470.099,1466.394,0.54,0.46,1472.213,1464.28,ryann001,ruhlv001,51.018,49.173,11.812,3.151,6,3
99300,8/30/1976,1976,0,s,OAK,NYY,1544.18,1559.198,0.513,0.487,1541.761,1561.617,norrm101,figue101,46.065,52.501,10.951,2.83,2,5
99302,8/30/1976,1976,0,s,HOU,PHI,1493.264,1562.955,0.435,0.565,1495.62,1560.599,larsd101,chril101,47.692,45.943,-0.738,5.672,3,1
99305,8/30/1976,1976,0,s,ANA,DET,1468.711,1467.782,0.536,0.464,1470.099,1466.394,hartp001,barer101,50.328,43.577,11.812,3.151,2,1
99308,8/29/1976,1976,0,s,OAK,DET,1543.192,1468.77,0.638,0.362,1544.18,1467.782,torrm001,fidrm101,49.169,57.351,10.951,3.151,2,1
99311,8/29/1976,1976,0,s,HOU,STL,1490.055,1495.04,0.527,0.473,1493.264,1491.831,sambj001,mcgll101,46.947,50.622,-0.738,7.108,6,0
99317,8/29/1976,1976,0,s,ANA,NYY,1466.797,1561.111,0.4,0.6,1468.711,1559.198,rossg102,holtk101,48.659,47.961,11.812,2.83,5,4
99320,8/28/1976,1976,0,s,OAK,DET,1541.643,1470.32,0.634,0.366,1543.192,1468.77,bluev001,robed101,57.843,49.362,10.951,3.151,5,2
99323,8/28/1976,1976,0,s,HOU,STL,1488.549,1496.547,0.523,0.477,1490.055,1495.04,dierl101,forsb001,49.058,46.068,-0.738,7.108,4,3
99329,8/28/1976,1976,0,s,ANA,NYY,1469.645,1558.263,0.408,0.592,1466.797,1561.111,ryann001,ellid101,52.543,47.391,11.812,2.83,1,8
99332,8/27/1976,1976,0,s,OAK,DET,1546.782,1465.181,0.647,0.353,1541.643,1470.32,abbog001,ruhlv001,44.319,48.613,10.951,3.151,1,8
99335,8/27/1976,1976,0,s,HOU,STL,1487.024,1498.071,0.519,0.481,1488.549,1496.547,mclab101,rasme101,46.451,49.567,-0.738,7.108,2,1
99341,8/27/1976,1976,0,s,ANA,NYY,1472.049,1555.859,0.415,0.585,1469.645,1558.263,tanaf001,huntj101,60.621,55.234,11.812,2.83,0,5
99345,8/25/1976,1976,0,s,TEX,MIL,1478.497,1482.659,0.529,0.471,1475.604,1485.551,blylb001,travb101,59.113,50.907,3.606,10.061,1,5
99356,8/24/1976,1976,0,s,TEX,MIL,1480.126,1481.029,0.533,0.467,1478.497,1482.659,briln101,auguj001,46.955,48.034,3.606,10.061,0,1
99368,8/23/1976,1976,0,s,TEX,MIL,1483.108,1478.047,0.542,0.458,1480.126,1481.029,umbaj101,rodre102,48.636,47.123,3.606,10.061,2,6
99380,8/22/1976,1976,0,s,TEX,CLE,1485.118,1498.764,0.515,0.485,1483.108,1500.774,boggt001,dobsp101,46.75,47.111,3.606,-2.335,1,3
99391,8/21/1976,1976,0,s,TEX,CLE,1483.227,1500.656,0.509,0.491,1485.118,1498.764,perrg101,browj109,55.339,47.934,3.606,-2.335,5,3
99405,8/20/1976,1976,0,s,TEX,CLE,1480.911,1502.971,0.503,0.497,1483.227,1500.656,blylb001,bibbj001,57.752,47.329,3.606,-2.335,3,0
99415,8/19/1976,1976,0,s,TEX,CLE,1482.89,1500.992,0.508,0.492,1480.911,1502.971,briln101,waitr001,47.753,45.949,3.606,-2.335,5,7
99445,8/17/1976,1976,0,s,HOU,CHC,1484.226,1469.336,0.556,0.444,1487.459,1466.103,richj101,stons101,51.914,48.874,-0.738,8.192,8,1
99453,8/16/1976,1976,0,s,HOU,CHC,1486.566,1466.995,0.562,0.438,1484.226,1469.336,dierl101,reusr001,50.023,50.892,-0.738,8.192,3,5
99456,8/15/1976,1976,0,s,HOU,PIT,1488.875,1524.517,0.483,0.517,1486.566,1526.826,sambj001,reusj001,47.4,47.859,-0.738,6.884,0,3
99458,8/15/1976,1976,0,s,HOU,PIT,1490.842,1522.551,0.489,0.511,1488.875,1524.517,larsd101,medid101,49.072,50.028,-0.738,6.884,6,8
99462,8/15/1976,1976,0,s,OAK,BOS,1550.037,1508.513,0.593,0.407,1551.198,1507.351,torrm001,wiser101,50.451,50.491,10.951,7.251,8,7
99469,8/15/1976,1976,0,s,ANA,MIL,1470.223,1477.108,0.525,0.475,1468.146,1479.185,rossg102,travb101,48.542,50.565,11.812,10.061,3,5
99474,8/14/1976,1976,0,s,OAK,BOS,1547.923,1510.626,0.587,0.413,1550.037,1508.513,bluev001,jenkf101,56.642,54.229,10.951,7.251,7,3
99478,8/14/1976,1976,0,s,HOU,PIT,1492.414,1520.978,0.493,0.507,1490.842,1522.551,anduj001,candj001,47.382,55.327,-0.738,6.884,4,5
99482,8/14/1976,1976,0,s,ANA,MIL,1471.861,1475.47,0.529,0.471,1470.223,1477.108,kirkd101,slatj001,45.506,49.394,11.812,10.061,3,4
99488,8/13/1976,1976,0,s,OAK,BOS,1546.381,1512.168,0.583,0.417,1547.923,1510.626,norrm101,clevr101,45.659,48.176,10.951,7.251,2,0
99492,8/13/1976,1976,0,s,HOU,PIT,1494.827,1518.565,0.5,0.5,1492.414,1520.978,richj101,kisob001,52.941,51.029,-0.738,6.884,5,8
99496,8/13/1976,1976,0,s,ANA,MIL,1473.991,1473.34,0.535,0.465,1471.861,1475.47,hartp001,auguj001,50.42,46.933,11.812,10.061,0,2
99498,8/12/1976,1976,0,s,OAK,MIL,1545.375,1474.346,0.633,0.367,1546.381,1473.34,mitcp101,rodre102,46.074,47.035,10.951,10.061,4,3
99503,8/12/1976,1976,0,s,ANA,BOS,1475.454,1510.705,0.484,0.516,1473.991,1512.168,ryann001,tianl101,52.225,52.161,11.812,7.251,1,2
99508,8/11/1976,1976,0,s,OAK,MIL,1543.799,1475.923,0.629,0.371,1545.375,1474.346,torrm001,travb101,50.838,51.795,10.951,10.061,8,5
99515,8/11/1976,1976,0,s,ANA,BOS,1471.836,1514.323,0.473,0.527,1475.454,1510.705,tanaf001,wiser101,60.031,50.934,11.812,7.251,6,0
99522,8/10/1976,1976,0,s,OAK,MIL,1542.766,1476.955,0.626,0.374,1543.799,1475.923,bluev001,slatj001,56.057,48.661,10.951,10.061,2,1
99527,8/10/1976,1976,0,s,ANA,BOS,1470.191,1515.968,0.469,0.531,1471.836,1514.323,rossg102,jenkf101,47.953,54.528,11.812,7.251,5,4
99534,8/8/1976,1976,0,s,OAK,ANA,1540.715,1472.241,0.63,0.37,1542.766,1470.191,norrm101,ryann001,46.791,54.745,10.951,11.812,13,8
99538,8/8/1976,1976,0,s,OAK,ANA,1538.389,1474.568,0.624,0.376,1540.715,1472.241,mitcp101,mongs001,47.0,46.301,10.951,11.812,9,3
99543,8/8/1976,1976,0,s,TEX,MIN,1484.05,1505.506,0.504,0.496,1485.541,1504.016,umbaj101,banee101,48.504,47.176,3.606,6.16,5,4
99553,8/7/1976,1976,0,s,TEX,MIN,1486.033,1503.524,0.509,0.491,1484.05,1505.506,boggt001,luebs101,46.56,43.211,3.606,6.16,1,3
99556,8/7/1976,1976,0,s,OAK,ANA,1535.555,1477.401,0.616,0.384,1538.389,1474.568,torrm001,kirkd101,50.221,46.749,10.951,11.812,9,1
99567,8/6/1976,1976,0,s,TEX,MIN,1482.652,1506.904,0.5,0.5,1486.033,1503.524,perrg101,redfp101,56.181,47.597,3.606,6.16,6,0
