,date,season,neutral,playoff,home_team,away_team,home_pre,away_pre,home_prob,away_prob,home_post,away_post,home_pitcher,away_pitcher,home_pitcher_rgs,away_pitcher_rgs,home_pitcher_rating,away_pitcher_rating,home_score,away_score
925,7/25/2020,2020,0,s,NYM,ATL,1522.803,1527.591,0.528,0.472,1520.829,1529.564,Steven Matz,Max Fried,49.41,50.466,-17.704,-3.097,3,5
929,7/25/2020,2020,0,s,PHI,FLA,1493.931,1457.394,0.586,0.414,1496.512,1454.813,Zack Wheeler,Caleb Smith,54.374,47.522,17.922,-6.793,7,1
944,7/24/2020,2020,0,s,PHI,FLA,1496.705,1454.62,0.594,0.406,1493.931,1457.394,Aaron Nola,Sandy Alcantara,56.218,51.766,26.453,13.904,2,5
948,7/24/2020,2020,0,s,NYM,ATL,1521.485,1528.909,0.524,0.476,1522.803,1527.591,Jacob deGrom,Mike Soroka,64.418,55.794,53.73,22.738,1,0
950,7/23/2020,2020,0,s,WSN,NYY,1561.016,1558.092,0.539,0.461,1558.537,1560.571,Max Scherzer,Gerrit Cole,60.931,67.188,19.424,51.214,1,4
953,10/27/2019,2019,0,w,WSN,HOU,1584.005,1599.901,0.516,0.484,1578.837,1605.069,Joe Ross,Gerrit Cole,49.433,66.891,-29.811,47.888,1,7
954,10/26/2019,2019,0,w,WSN,HOU,1589.986,1593.921,0.538,0.462,1584.005,1599.901,Patrick Corbin,Jose Urquidy,56.004,51.251,0.824,-24.893,1,8
955,10/25/2019,2019,0,w,WSN,HOU,1593.827,1590.079,0.553,0.447,1589.986,1593.921,Anibal Sanchez,Zack Greinke,54.036,57.097,-9.054,2.44,1,4
961,10/15/2019,2019,0,l,WSN,STL,1581.495,1545.835,0.613,0.387,1583.92,1543.41,Patrick Corbin,Dakota Hudson,56.279,51.168,1.659,-9.598,7,4
963,10/14/2019,2019,0,l,WSN,STL,1577.383,1549.947,0.597,0.403,1581.495,1545.835,Stephen Strasburg,Jack Flaherty,59.589,62.683,18.029,44.232,8,1
970,10/9/2019,2019,0,d,ATL,STL,1549.424,1547.025,0.55,0.45,1540.864,1555.585,Mike Foltynewicz,Jack Flaherty,53.806,62.576,15.678,45.164,1,13
973,10/7/2019,2019,0,d,WSN,LAD,1561.896,1600.273,0.472,0.528,1566.679,1595.49,Max Scherzer,Rich Hill,60.328,53.66,24.408,-2.775,6,1
976,10/6/2019,2019,0,d,WSN,LAD,1566.759,1595.41,0.491,0.509,1561.896,1600.273,Anibal Sanchez,Hyun-Jin Ryu,52.011,56.369,-14.295,9.894,4,10
982,10/4/2019,2019,0,d,ATL,STL,1545.214,1551.235,0.534,0.466,1548.262,1548.187,Mike Foltynewicz,Jack Flaherty,52.509,62.955,11.402,47.616,3,0
985,10/3/2019,2019,0,d,ATL,STL,1547.498,1548.951,0.543,0.457,1545.214,1551.235,Dallas Keuchel,Miles Mikolas,50.02,52.754,-0.396,-0.062,6,7
987,10/1/2019,2019,0,c,WSN,MIL,1565.261,1532.452,0.607,0.393,1566.811,1530.902,Max Scherzer,Brandon Woodruff,61.182,54.68,29.644,17.319,4,3
991,9/29/2019,2019,0,s,NYM,ATL,1528.343,1548.882,0.505,0.495,1529.727,1547.498,Noah Syndergaard,Mike Soroka,52.198,55.17,-6.561,23.551,7,6
997,9/29/2019,2019,0,s,WSN,CLE,1562.488,1541.053,0.565,0.435,1565.261,1538.279,Joe Ross,Mike Clevinger,48.677,62.601,-28.706,32.913,8,2
1001,9/29/2019,2019,0,s,PHI,FLA,1494.408,1427.579,0.628,0.372,1492.557,1429.431,Blake Parker,Sandy Alcantara,48.482,51.616,-3.562,14.329,3,4
1009,9/28/2019,2019,0,s,NYM,ATL,1526.088,1551.137,0.498,0.502,1528.343,1548.882,Steven Matz,Mike Foltynewicz,48.528,52.949,-23.215,12.826,3,0
1012,9/28/2019,2019,0,s,PHI,FLA,1492.125,1429.862,0.622,0.378,1494.408,1427.579,Zach Eflin,Caleb Smith,46.79,49.09,-11.272,0.99,9,3
1013,9/28/2019,2019,0,s,WSN,CLE,1560.567,1542.974,0.56,0.44,1562.488,1541.053,Patrick Corbin,Adam Plutko,57.492,49.874,11.412,-28.767,10,7
1027,9/27/2019,2019,0,s,NYM,ATL,1524.211,1553.015,0.493,0.507,1526.088,1551.137,Marcus Stroman,Dallas Keuchel,52.567,51.049,-3.857,2.96,4,2
1030,9/27/2019,2019,0,s,WSN,CLE,1557.679,1545.861,0.551,0.449,1560.567,1542.974,Austin Voth,Zach Plesac,49.437,50.41,-25.752,-26.159,8,2
1032,9/27/2019,2019,0,s,PHI,FLA,1491.153,1430.834,0.619,0.381,1492.125,1429.862,Vince Velasquez,Pablo Lopez,48.014,49.204,-6.251,1.186,5,4
1036,9/26/2019,2019,0,s,NYM,FLA,1526.895,1428.15,0.67,0.33,1524.211,1430.834,Zack Wheeler,Jordan Yamamoto,54.147,48.253,3.82,-2.036,2,4
1038,9/26/2019,2019,0,s,WSN,PHI,1556.124,1492.708,0.623,0.377,1557.679,1491.153,Stephen Strasburg,Jason Vargas,58.75,49.233,18.653,-1.41,6,3
1051,9/25/2019,2019,0,s,NYM,FLA,1524.78,1430.265,0.664,0.336,1526.895,1428.15,Jacob deGrom,Robert Dugger,64.0,47.2,51.032,-8.497,10,3
1053,9/25/2019,2019,0,s,WSN,PHI,1554.544,1494.288,0.619,0.381,1556.124,1492.708,Anibal Sanchez,Drew Smyly,51.439,47.532,-15.321,-8.438,5,2
1068,9/24/2019,2019,0,s,NYM,FLA,1523.955,1431.09,0.662,0.338,1524.78,1430.265,Noah Syndergaard,Sandy Alcantara,53.198,51.099,-0.684,10.416,5,4
1070,9/24/2019,2019,0,s,WSN,PHI,1553.544,1495.288,0.616,0.384,1554.544,1494.288,Max Scherzer,Aaron Nola,61.697,56.713,32.732,34.594,6,5
1074,9/24/2019,2019,0,s,WSN,PHI,1551.923,1496.909,0.612,0.388,1553.544,1495.288,Joe Ross,Blake Parker,48.534,47.4,-29.292,-8.655,4,1
1077,9/23/2019,2019,0,s,NYM,FLA,1527.785,1427.26,0.672,0.328,1523.955,1431.09,Steven Matz,Caleb Smith,49.979,49.68,-17.35,3.227,4,8
1079,9/23/2019,2019,0,s,WSN,PHI,1549.738,1499.094,0.606,0.394,1551.923,1496.909,Patrick Corbin,Zach Eflin,57.225,48.059,11.927,-6.819,7,2
1088,9/22/2019,2019,0,s,ATL,SFG,1556.345,1481.915,0.638,0.362,1553.321,1484.939,Dallas Keuchel,Logan Webb,51.134,45.267,2.16,-14.699,1,4
1090,9/22/2019,2019,0,s,FLA,WSN,1424.664,1552.334,0.355,0.645,1427.26,1549.738,Pablo Lopez,Austin Voth,49.573,49.326,2.398,-25.391,5,3
1098,9/21/2019,2019,0,s,ATL,SFG,1553.94,1484.32,0.632,0.368,1556.345,1481.915,Max Fried,Johnny Cueto,49.988,51.19,-2.803,12.956,8,1
1105,9/21/2019,2019,0,s,FLA,WSN,1426.822,1550.176,0.361,0.639,1424.664,1552.334,Jordan Yamamoto,Stephen Strasburg,48.413,58.377,-3.191,17.675,4,10
1116,9/20/2019,2019,0,s,ATL,SFG,1551.698,1486.562,0.626,0.374,1553.94,1484.32,Mike Foltynewicz,Tyler Beede,51.588,46.5,6.052,-9.709,6,0
1118,9/20/2019,2019,0,s,FLA,WSN,1428.056,1548.942,0.364,0.636,1426.822,1550.176,Robert Dugger,Anibal Sanchez,47.481,52.375,-7.804,-11.526,4,6
1133,9/19/2019,2019,0,s,ATL,PHI,1550.686,1501.124,0.604,0.396,1551.698,1500.112,Mike Soroka,Aaron Nola,55.062,58.192,22.711,39.276,5,4
1139,9/18/2019,2019,0,s,ATL,PHI,1553.55,1498.26,0.612,0.388,1550.686,1501.124,Julio Teheran,Zach Eflin,51.413,47.127,5.273,-11.972,1,4
1158,9/17/2019,2019,0,s,ATL,PHI,1555.338,1496.472,0.617,0.383,1553.55,1498.26,Dallas Keuchel,Vince Velasquez,52.305,47.385,8.446,-10.375,4,5
1172,9/15/2019,2019,0,s,NYM,LAD,1523.554,1583.962,0.448,0.552,1522.336,1585.179,Zack Wheeler,Walker Buehler,52.642,58.44,-2.792,18.833,2,3
1182,9/15/2019,2019,0,s,WSN,ATL,1546.791,1558.817,0.517,0.483,1550.27,1555.338,Anibal Sanchez,Max Fried,51.175,51.122,-16.382,1.841,7,0
1186,9/15/2019,2019,0,s,PHI,BOS,1498.568,1540.213,0.475,0.525,1496.472,1542.309,Jason Vargas,Rick Porcello,49.134,47.283,-2.482,-20.367,3,6
1195,9/14/2019,2019,0,s,NYM,LAD,1520.97,1586.546,0.44,0.56,1523.554,1583.962,Jacob deGrom,Hyun-Jin Ryu,62.165,54.415,43.338,1.131,3,0
1197,9/14/2019,2019,0,s,PHI,BOS,1499.884,1538.897,0.478,0.522,1498.568,1540.213,Aaron Nola,Eduardo Rodriguez,57.362,56.039,37.345,21.988,1,2
1199,9/14/2019,2019,0,s,WSN,ATL,1551.357,1554.251,0.53,0.47,1546.791,1558.817,Austin Voth,Mike Foltynewicz,47.875,50.72,-31.386,0.773,1,10
1211,9/13/2019,2019,0,s,NYM,LAD,1524.135,1583.381,0.449,0.551,1520.97,1586.546,Noah Syndergaard,Clayton Kershaw,54.306,55.293,6.035,5.351,2,9
1214,9/13/2019,2019,0,s,WSN,ATL,1554.637,1550.971,0.54,0.46,1551.357,1554.251,Max Scherzer,Mike Soroka,62.943,54.153,39.23,17.945,0,5
1220,9/12/2019,2019,0,s,PHI,ATL,1496.962,1553.893,0.453,0.547,1499.884,1550.971,Drew Smyly,Julio Teheran,48.698,52.875,-3.637,10.668,9,5
1228,9/12/2019,2019,0,s,NYM,ARI,1519.981,1521.389,0.532,0.468,1524.135,1517.234,Marcus Stroman,Alex Young,50.803,52.204,-10.093,6.977,11,1
1229,9/12/2019,2019,0,s,FLA,MIL,1426.046,1520.324,0.4,0.6,1424.967,1521.404,Caleb Smith,Gio Gonzalez,50.477,49.972,6.422,1.486,2,3
1240,9/11/2019,2019,0,s,NYM,ARI,1515.971,1525.399,0.521,0.479,1519.981,1521.389,Steven Matz,Robbie Ray,50.283,53.099,-11.976,9.586,9,0
1241,9/11/2019,2019,0,s,FLA,MIL,1427.473,1518.898,0.404,0.596,1426.046,1520.324,Pablo Lopez,Zach Davies,50.291,49.097,4.58,-3.003,5,7
1244,9/11/2019,2019,0,s,PHI,ATL,1498.602,1552.254,0.457,0.543,1496.962,1553.893,Zach Eflin,Dallas Keuchel,47.169,51.487,-10.976,4.962,1,3
1254,9/10/2019,2019,0,s,NYM,ARI,1514.629,1526.74,0.517,0.483,1515.971,1525.399,Zack Wheeler,Zac Gallen,52.127,55.824,-2.852,22.778,3,2
1255,9/10/2019,2019,0,s,FLA,MIL,1428.578,1517.793,0.407,0.593,1427.473,1518.898,Elieser Hernandez,Chase Anderson,47.468,49.552,-8.568,-1.126,3,4
1257,9/10/2019,2019,0,s,PHI,ATL,1497.046,1553.809,0.453,0.547,1498.602,1552.254,Jason Vargas,Max Fried,49.812,52.33,0.819,7.872,6,5
1264,9/9/2019,2019,0,s,NYM,ARI,1512.839,1528.53,0.512,0.488,1514.629,1526.74,Jacob deGrom,Merrill Kelly,61.613,48.53,42.675,-11.877,3,1
1265,9/9/2019,2019,0,s,FLA,MIL,1430.927,1515.444,0.414,0.586,1428.578,1517.793,Robert Dugger,Jordan Lyles,47.523,47.561,-8.764,-10.678,3,8
1267,9/9/2019,2019,0,s,PHI,ATL,1499.717,1551.139,0.461,0.539,1497.046,1553.809,Aaron Nola,Mike Foltynewicz,57.87,49.526,38.598,-4.228,2,7
1277,9/8/2019,2019,0,s,ATL,WSN,1554.415,1547.864,0.544,0.456,1551.139,1551.141,Mike Soroka,Max Scherzer,54.779,62.637,20.072,39.5,4,9
1279,9/8/2019,2019,0,s,NYM,PHI,1515.429,1497.127,0.561,0.439,1512.839,1499.717,Noah Syndergaard,Vince Velasquez,54.944,48.277,10.843,-7.398,7,10
1280,9/8/2019,2019,0,s,FLA,KCR,1426.909,1435.222,0.523,0.477,1430.927,1431.205,Sandy Alcantara,Mike Montgomery,50.14,50.052,4.974,10.781,9,0
1286,9/7/2019,2019,0,s,ATL,WSN,1553.18,1549.099,0.54,0.46,1554.415,1547.864,Julio Teheran,Austin Voth,52.056,47.889,8.124,-30.123,5,4
1287,9/7/2019,2019,0,s,NYM,PHI,1518.929,1493.627,0.57,0.43,1515.429,1497.127,Marcus Stroman,Drew Smyly,51.926,47.491,-4.444,-10.06,0,5
1295,9/7/2019,2019,0,s,FLA,KCR,1430.15,1431.981,0.532,0.468,1426.909,1435.222,Caleb Smith,Danny Duffy,49.642,48.319,3.451,3.074,2,7
1305,9/6/2019,2019,0,s,ATL,WSN,1551.933,1550.346,0.537,0.463,1553.18,1549.099,Dallas Keuchel,Patrick Corbin,50.906,57.695,3.3,15.818,4,3
1307,9/6/2019,2019,0,s,NYM,PHI,1517.764,1494.791,0.567,0.433,1518.929,1493.627,Steven Matz,Zach Eflin,50.302,46.882,-12.216,-12.781,5,4
1308,9/6/2019,2019,0,s,FLA,KCR,1432.655,1429.477,0.539,0.461,1430.15,1431.981,Pablo Lopez,Jorge Lopez,49.997,42.954,5.45,-21.361,0,3
1315,9/5/2019,2019,0,s,ATL,WSN,1550.258,1552.021,0.532,0.468,1551.933,1550.346,Max Fried,Stephen Strasburg,50.484,58.78,3.082,20.843,4,2
1336,9/4/2019,2019,0,s,WSN,NYM,1555.269,1514.517,0.592,0.408,1552.021,1517.764,Anibal Sanchez,Zack Wheeler,51.946,51.999,-13.031,-4.162,4,8
1344,9/3/2019,2019,0,s,ATL,TOR,1548.372,1470.682,0.642,0.358,1550.258,1468.795,Mike Foltynewicz,Wilmer Font,49.076,51.59,-3.145,15.926,7,2
1347,9/3/2019,2019,0,s,WSN,NYM,1554.17,1515.615,0.589,0.411,1555.269,1514.517,Max Scherzer,Jacob deGrom,63.094,62.248,39.329,43.848,11,10
1360,9/2/2019,2019,0,s,ATL,TOR,1546.928,1472.126,0.638,0.362,1548.372,1470.682,Mike Soroka,Jacob Waguespack,55.506,50.686,26.659,11.361,6,3
1363,9/2/2019,2019,0,s,WSN,NYM,1557.46,1512.325,0.598,0.402,1554.17,1515.615,Joe Ross,Noah Syndergaard,49.977,53.317,-23.919,3.437,3,7
1366,9/1/2019,2019,0,s,PHI,NYM,1489.655,1514.571,0.499,0.501,1491.901,1512.325,Zach Eflin,Marcus Stroman,45.753,51.881,-16.767,-3.302,5,2
1367,9/1/2019,2019,0,s,ATL,CHW,1545.847,1454.379,0.66,0.34,1546.928,1453.298,Julio Teheran,Lucas Giolito,52.009,57.171,10.371,40.021,5,3
1375,9/1/2019,2019,0,s,WSN,FLA,1555.845,1430.673,0.702,0.298,1557.46,1429.059,Patrick Corbin,Caleb Smith,58.04,50.667,13.791,6.857,9,3
1386,8/31/2019,2019,0,s,ATL,CHW,1543.854,1456.372,0.655,0.345,1545.847,1454.379,Dallas Keuchel,Reynaldo Lopez,51.117,50.38,6.042,6.658,11,5
1389,8/31/2019,2019,0,s,WSN,FLA,1554.035,1432.484,0.698,0.302,1555.845,1430.673,Stephen Strasburg,Pablo Lopez,57.269,51.451,11.704,9.269,7,0
1392,8/31/2019,2019,0,s,PHI,NYM,1491.922,1512.303,0.505,0.495,1489.655,1514.571,Jason Vargas,Steven Matz,50.307,50.462,3.704,-10.222,3,6
1403,8/30/2019,2019,0,s,ATL,CHW,1542.484,1457.741,0.652,0.348,1543.854,1456.372,Max Fried,Ivan Nova,50.141,51.38,1.796,10.268,10,7
1407,8/30/2019,2019,0,s,WSN,FLA,1553.323,1433.196,0.696,0.304,1554.035,1432.484,Anibal Sanchez,Elieser Hernandez,52.259,48.419,-12.257,-4.866,7,6
1408,8/30/2019,2019,0,s,PHI,NYM,1495.345,1508.881,0.515,0.485,1491.922,1512.303,Aaron Nola,Zack Wheeler,58.426,51.797,42.806,-3.796,5,11
1415,8/29/2019,2019,0,s,NYM,CHC,1511.15,1532.33,0.504,0.496,1508.881,1534.599,Jacob deGrom,Jon Lester,62.648,48.113,47.299,-17.64,1,4
1416,8/29/2019,2019,0,s,FLA,CIN,1431.547,1494.998,0.443,0.557,1433.196,1493.349,Robert Dugger,Alex Wood,45.753,49.13,-16.607,-13.12,4,3
1427,8/28/2019,2019,0,s,NYM,CHC,1513.458,1530.023,0.511,0.489,1511.15,1532.33,Noah Syndergaard,Kyle Hendricks,56.007,56.534,13.694,20.685,7,10
1428,8/28/2019,2019,0,s,FLA,CIN,1434.179,1492.366,0.451,0.549,1431.547,1494.998,Sandy Alcantara,Anthony DeSclafani,49.85,50.364,2.713,-6.281,0,5
1431,8/28/2019,2019,0,s,WSN,BAL,1552.034,1427.849,0.701,0.299,1553.323,1426.559,Max Scherzer,Asher Wojciechowski,63.887,47.355,42.069,3.976,8,4
1432,8/28/2019,2019,0,s,PHI,PIT,1491.818,1469.852,0.566,0.434,1495.345,1466.325,Vince Velasquez,Mitch Keller,47.763,45.072,-7.052,-10.481,12,3
1444,8/27/2019,2019,0,s,NYM,CHC,1515.803,1527.677,0.517,0.483,1513.458,1530.023,Marcus Stroman,Yu Darvish,52.315,53.592,-4.107,7.696,2,5
1445,8/27/2019,2019,0,s,FLA,CIN,1436.212,1490.333,0.457,0.543,1434.179,1492.366,Caleb Smith,Luis Castillo,51.625,56.496,10.261,22.034,5,8
1448,8/27/2019,2019,0,s,WSN,BAL,1554.988,1424.894,0.708,0.292,1552.034,1427.849,Patrick Corbin,Aaron Brooks,57.347,43.175,12.103,-14.219,0,2
1449,8/27/2019,2019,0,s,PHI,PIT,1493.457,1468.213,0.57,0.43,1491.818,1469.852,Drew Smyly,Steven Brault,47.32,49.677,-9.637,11.01,4,5
1454,8/26/2019,2019,0,s,FLA,CIN,1438.279,1488.266,0.463,0.537,1436.212,1490.333,Pablo Lopez,Sonny Gray,51.902,58.121,11.25,29.543,3,6
1455,8/26/2019,2019,0,s,PHI,PIT,1492.301,1469.369,0.567,0.433,1493.457,1468.213,Jason Vargas,Joe Musgrove,50.317,48.713,4.483,7.108,6,5
1469,8/25/2019,2019,0,s,NYM,ATL,1517.197,1542.528,0.498,0.502,1515.803,1543.923,Steven Matz,Dallas Keuchel,49.632,50.102,-16.095,3.344,1,2
1470,8/25/2019,2019,0,s,FLA,PHI,1436.663,1493.917,0.452,0.548,1438.279,1492.301,Elieser Hernandez,Aaron Nola,47.666,58.467,-8.105,43.18,3,2
1477,8/24/2019,2019,0,s,NYM,ATL,1519.855,1539.871,0.506,0.494,1517.197,1542.528,Zack Wheeler,Max Fried,52.676,50.658,-2.641,5.528,5,9
1485,8/24/2019,2019,0,s,FLA,PHI,1439.669,1490.91,0.461,0.539,1436.663,1493.917,Jordan Yamamoto,Zach Eflin,50.575,45.467,4.29,-17.83,3,9
1496,8/23/2019,2019,0,s,NYM,ATL,1521.291,1538.435,0.51,0.49,1519.855,1539.871,Jacob deGrom,Mike Foltynewicz,61.846,48.454,41.628,-3.879,1,2
1497,8/23/2019,2019,0,s,FLA,PHI,1435.191,1495.388,0.448,0.552,1439.669,1490.91,Hector Noesi,Vince Velasquez,45.0,49.468,-23.263,-0.632,19,11
1507,8/22/2019,2019,0,s,ATL,FLA,1537.665,1435.961,0.673,0.327,1538.435,1435.191,Mike Soroka,Sandy Alcantara,55.432,48.628,29.457,-5.115,3,2
1508,8/22/2019,2019,0,s,NYM,CLE,1519.412,1548.493,0.493,0.507,1521.291,1546.614,Noah Syndergaard,Aaron Civale,55.104,53.015,10.896,-13.063,2,0
1517,8/21/2019,2019,0,s,ATL,FLA,1535.98,1437.646,0.669,0.331,1537.665,1435.961,Julio Teheran,Caleb Smith,50.202,52.0,5.627,10.488,5,0
1518,8/21/2019,2019,0,s,NYM,CLE,1517.97,1549.935,0.489,0.511,1519.412,1548.493,Marcus Stroman,Adam Plutko,52.482,48.046,-1.601,-36.109,4,3
1535,8/20/2019,2019,0,s,ATL,FLA,1534.471,1439.155,0.665,0.335,1535.98,1437.646,Dallas Keuchel,Elieser Hernandez,50.033,47.298,4.945,-11.433,5,1
1537,8/20/2019,2019,0,s,NYM,CLE,1514.14,1553.765,0.478,0.522,1517.97,1549.935,Steven Matz,Shane Bieber,49.261,60.031,-16.555,19.957,9,2
1559,8/18/2019,2019,0,s,WSN,MIL,1535.179,1514.926,0.563,0.437,1538.495,1511.611,Erick Fedde,Chase Anderson,45.678,52.814,-41.141,14.87,16,8
1560,8/18/2019,2019,0,s,ATL,LAD,1532.423,1591.067,0.45,0.55,1534.471,1589.018,Max Fried,Tony Gonsolin,50.983,48.424,9.195,-32.646,5,3
1564,8/18/2019,2019,0,s,PHI,SDP,1492.48,1474.084,0.561,0.439,1490.876,1475.688,Jason Vargas,Joey Lucchesi,50.22,49.614,3.814,7.91,2,3
1571,8/17/2019,2019,0,s,ATL,LAD,1530.862,1592.628,0.446,0.554,1532.423,1591.067,Mike Foltynewicz,Hyun-Jin Ryu,48.637,59.237,-2.02,17.639,4,3
1574,8/17/2019,2019,0,s,WSN,MIL,1536.84,1513.266,0.568,0.432,1535.179,1514.926,Anibal Sanchez,Jordan Lyles,51.882,45.52,-13.131,-20.465,14,15
1575,8/17/2019,2019,0,s,PHI,SDP,1494.625,1471.939,0.567,0.433,1492.48,1474.084,Zach Eflin,Dinelson Lamet,45.749,50.699,-17.643,13.262,3,5
1588,8/16/2019,2019,0,s,ATL,LAD,1533.466,1590.023,0.453,0.547,1530.862,1592.628,Mike Soroka,Kenta Maeda,55.721,52.339,31.315,-15.021,3,8
1593,8/16/2019,2019,0,s,WSN,MIL,1535.653,1514.452,0.565,0.435,1536.84,1513.266,Patrick Corbin,Adrian Houser,56.605,47.104,8.955,-11.915,2,1
1595,8/16/2019,2019,0,s,PHI,SDP,1492.411,1474.153,0.561,0.439,1494.625,1471.939,Vince Velasquez,Chris Paddack,49.198,51.972,-1.189,18.445,8,4
1601,8/15/2019,2019,0,s,ATL,NYM,1535.613,1509.961,0.571,0.429,1533.466,1512.108,Julio Teheran,Marcus Stroman,52.263,52.957,13.257,1.322,8,10
1603,8/15/2019,2019,0,s,PHI,CHC,1490.461,1531.727,0.475,0.525,1492.411,1529.777,Drew Smyly,Yu Darvish,47.974,53.631,-7.557,9.24,7,5
1605,8/15/2019,2019,0,s,FLA,LAD,1439.413,1594.995,0.319,0.681,1444.385,1590.023,Caleb Smith,Walker Buehler,51.568,58.761,9.662,14.111,13,7
1609,8/14/2019,2019,0,s,ATL,NYM,1534.098,1511.476,0.567,0.433,1535.613,1509.961,Dallas Keuchel,Steven Matz,49.129,48.136,-0.628,-20.485,6,4
1610,8/14/2019,2019,0,s,FLA,LAD,1441.613,1592.795,0.325,0.675,1439.413,1594.995,Elieser Hernandez,Clayton Kershaw,48.419,57.176,-6.043,7.724,1,9
1612,8/14/2019,2019,0,s,PHI,CHC,1485.502,1536.686,0.461,0.539,1490.461,1531.727,Aaron Nola,Cole Hamels,57.079,54.887,36.336,13.063,11,1
1613,8/14/2019,2019,0,s,WSN,CIN,1532.023,1500.678,0.579,0.421,1535.653,1497.048,Stephen Strasburg,Trevor Bauer,56.914,56.252,9.736,17.617,17,7
1629,8/13/2019,2019,0,s,ATL,NYM,1532.563,1513.012,0.562,0.438,1534.098,1511.476,Max Fried,Zack Wheeler,50.649,54.358,6.896,7.453,5,3
1630,8/13/2019,2019,0,s,FLA,LAD,1444.861,1589.547,0.333,0.667,1441.613,1592.795,Jordan Yamamoto,Dustin May,50.111,47.753,1.493,-36.34,1,15
1634,8/13/2019,2019,0,s,WSN,CIN,1530.514,1502.187,0.575,0.425,1532.023,1500.678,Joe Ross,Alex Wood,49.21,50.355,-26.075,-10.415,3,1
1635,8/13/2019,2019,0,s,PHI,CHC,1483.459,1538.729,0.455,0.545,1485.502,1536.686,Jason Vargas,Jose Quintana,50.163,52.153,3.924,0.879,4,2
1642,8/12/2019,2019,0,s,WSN,CIN,1529.352,1503.349,0.571,0.429,1530.514,1502.187,Erick Fedde,Anthony DeSclafani,45.331,51.068,-44.427,-8.272,7,6
1654,8/11/2019,2019,0,s,NYM,WSN,1515.358,1527.005,0.518,0.482,1513.012,1529.352,Jacob deGrom,Anibal Sanchez,61.674,52.146,42.02,-12.769,4,7
1655,8/11/2019,2019,0,s,FLA,ATL,1445.985,1531.439,0.412,0.588,1444.861,1532.563,Hector Noesi,Mike Foltynewicz,46.185,48.948,-17.183,-1.402,4,5
1665,8/10/2019,2019,0,s,NYM,WSN,1514.006,1528.358,0.514,0.486,1515.358,1527.005,Noah Syndergaard,Patrick Corbin,54.885,56.456,10.202,7.704,4,3
1671,8/10/2019,2019,0,s,FLA,ATL,1444.203,1533.221,0.408,0.592,1445.985,1531.439,Sandy Alcantara,Mike Soroka,46.981,54.947,-12.73,27.799,7,6
1683,8/9/2019,2019,0,s,NYM,WSN,1512.639,1529.725,0.51,0.49,1514.006,1528.358,Marcus Stroman,Stephen Strasburg,53.532,57.018,3.335,10.35,7,6
1684,8/9/2019,2019,0,s,FLA,ATL,1446.274,1531.15,0.413,0.587,1444.203,1533.221,Caleb Smith,Julio Teheran,53.022,51.829,14.437,13.688,4,8
1694,8/8/2019,2019,0,s,FLA,ATL,1441.695,1535.729,0.401,0.599,1446.274,1531.15,Elieser Hernandez,Dallas Keuchel,46.648,51.553,-14.416,10.216,9,2
1713,8/7/2019,2019,0,s,NYM,FLA,1510.631,1443.703,0.628,0.372,1512.639,1441.695,Steven Matz,Jordan Yamamoto,48.097,50.354,-22.394,2.896,7,2
1722,8/6/2019,2019,0,s,NYM,FLA,1508.58,1445.754,0.622,0.378,1510.631,1443.703,Zack Wheeler,Hector Noesi,53.901,47.4,5.366,-11.792,5,0
1735,8/5/2019,2019,0,s,NYM,FLA,1507.603,1446.731,0.62,0.38,1508.58,1445.754,Walker Lockett,Sandy Alcantara,43.174,46.567,-46.184,-15.473,5,4
1742,8/5/2019,2019,0,s,NYM,FLA,1505.743,1448.591,0.615,0.385,1507.603,1446.731,Jacob deGrom,Robert Dugger,61.899,47.4,42.03,-12.612,6,2
1753,8/4/2019,2019,0,s,ATL,CIN,1533.252,1495.498,0.588,0.412,1531.025,1497.725,Julio Teheran,Sonny Gray,52.163,55.575,14.32,15.653,4,6
1756,8/4/2019,2019,0,s,PHI,CHW,1492.655,1446.848,0.599,0.401,1488.943,1450.561,Drew Smyly,Reynaldo Lopez,49.631,49.915,-1.479,8.525,5,10
1763,8/3/2019,2019,0,s,ATL,CIN,1532.172,1496.578,0.585,0.415,1533.252,1495.498,Dallas Keuchel,Trevor Bauer,51.237,55.858,10.367,16.559,5,4
1768,8/3/2019,2019,0,s,PHI,CHW,1491.602,1447.902,0.596,0.404,1492.655,1446.848,Aaron Nola,Ross Detwiler,57.187,44.709,35.071,-15.526,3,2
1780,8/2/2019,2019,0,s,ATL,CIN,1534.92,1493.83,0.593,0.407,1532.172,1496.578,Kevin Gausman,Alex Wood,47.371,51.034,-8.617,-5.825,2,5
1783,8/2/2019,2019,0,s,PHI,CHW,1493.352,1446.152,0.601,0.399,1491.602,1447.902,Jason Vargas,Ivan Nova,50.131,48.428,2.152,2.044,3,4
1788,8/1/2019,2019,0,s,ATL,CIN,1533.188,1495.562,0.588,0.412,1534.92,1493.83,Max Fried,Anthony DeSclafani,49.156,51.809,0.525,-2.489,4,1
1795,8/1/2019,2019,0,s,PHI,SFG,1489.673,1496.116,0.525,0.475,1493.352,1492.438,Jake Arrieta,Dereck Rodriguez,47.936,49.682,-7.992,4.635,10,2
1796,8/1/2019,2019,0,s,FLA,MIN,1449.621,1545.019,0.399,0.601,1451.437,1543.203,Jordan Yamamoto,Michael Pineda,49.989,52.644,-2.128,1.348,5,4
