,date,season,playoff,home_team,away_team,home_pitcher,away_pitcher,home_pitcher_rgs,away_pitcher_rgs,home_pitcher_rating,away_pitcher_rating,home_score,away_score,compare_score,compare_pitchers,home_win,away_win,win_pitch_adj,pitcher_difference,lose_pitch_adj
57441,10/22/1996,1996,w,ATL,NYY,glavt001,coned001,59.337,58.82,9.185,2.83,2,5,-3,6.355,False,True,2.83,-6.355,9.185
50218,10/26/1999,1999,w,NYY,ATL,Andy Pettitte,glavt001,51.346,54.483,-13.104,9.185,6,5,1,-22.289,True,False,-13.104,-22.289,9.185
50219,10/24/1999,1999,w,ATL,NYY,millk004,coned001,62.848,55.922,9.185,2.83,2,7,-5,6.355,False,True,2.83,-6.355,9.185
59738,10/26/1995,1995,w,CLE,ATL,herso001,maddg002,58.477,70.266,-2.335,9.185,5,4,1,-11.52,True,False,-2.335,-11.52,9.185
131017,10/2/1957,1957,w,NYY,ATL,fordw101,spahw101,54.603,57.81,2.83,9.185,3,1,2,-6.355,True,False,2.83,-6.355,9.185
50217,10/27/1999,1999,w,NYY,ATL,clemr001,smolj001,57.221,59.699,2.83,9.185,4,1,3,-6.355,True,False,2.83,-6.355,9.185
65674,10/21/1992,1992,w,TOR,ATL,key-j001,glavt001,53.485,54.571,10.233,9.185,2,1,1,1.048,True,False,10.233,1.048,9.185
59740,10/24/1995,1995,w,CLE,ATL,nagyc001,smolj001,54.798,57.749,-2.335,9.185,7,6,1,-11.52,True,False,-2.335,-11.52,9.185
131012,10/9/1957,1957,w,NYY,ATL,turlb101,buhlb101,54.538,51.359,2.83,9.185,3,2,1,-6.355,True,False,2.83,-6.355,9.185
129773,10/4/1958,1958,w,NYY,ATL,larsd102,rushb101,51.751,50.581,2.83,9.185,4,0,4,-6.355,True,False,2.83,-6.355,9.185
65672,10/24/1992,1992,w,ATL,TOR,avers001,coned001,52.688,55.278,9.185,10.233,3,4,-1,-1.048,False,True,10.233,1.048,9.185
18210,10/25/2012,2012,w,SFG,DET,Madison Bumgarner,Doug Fister,50.519,56.584,-0.639,9.132,2,0,2,-9.770999999999999,True,False,-0.639,-9.770999999999999,9.132
28066,10/25/2008,2008,w,PHI,TBD,moyej001,Matt Garza,50.492,54.36,5.672,9.029,5,4,1,-3.357,True,False,5.672,-3.357,9.029
13279,10/26/2014,2014,w,SFG,KCR,Madison Bumgarner,James Shields,58.99,52.899,42.986,8.958,5,0,5,34.028,True,False,42.986,34.028,8.958
3417,10/28/2018,2018,w,LAD,BOS,Clayton Kershaw,David Price,55.72,55.904,8.778,11.191,1,5,-4,-2.4130000000000003,False,True,11.191,2.4130000000000003,8.778
5881,11/1/2017,2017,w,LAD,HOU,Yu Darvish,Lance McCullers Jr.,54.153,52.171,8.625,-3.631,1,5,-4,12.256,False,True,-3.631,-12.256,8.625
147188,10/5/1944,1944,w,STL,BAL,lanim101,pottn102,55.236,56.807,7.108,8.374,3,2,1,-1.266000000000001,True,False,7.108,-1.266000000000001,8.374
84767,10/11/1983,1983,w,BAL,PHI,mcgrs001,dennj001,52.764,56.464,8.374,5.672,1,2,-1,2.702000000000001,False,True,5.672,-2.702000000000001,8.374
147186,10/7/1944,1944,w,BAL,STL,jakus101,brech101,48.315,56.16,8.374,7.108,1,5,-4,1.266000000000001,False,True,7.108,-1.266000000000001,8.374
147184,10/9/1944,1944,w,STL,BAL,lanim101,pottn102,55.532,57.036,7.108,8.374,3,1,2,-1.266000000000001,True,False,7.108,-1.266000000000001,8.374
112501,10/12/1969,1969,w,BAL,NYM,mcnad102,koosj001,53.938,55.637,8.374,7.922,1,2,-1,0.45200000000000085,False,True,7.922,-0.45200000000000085,8.374
147185,10/8/1944,1944,w,BAL,STL,galed101,coopm101,55.61,58.936,8.374,7.108,0,2,-2,1.266000000000001,False,True,7.108,-1.266000000000001,8.374
112498,10/16/1969,1969,w,NYM,BAL,koosj001,mcnad102,56.752,54.404,7.922,8.374,5,3,2,-0.45200000000000085,True,False,7.922,-0.45200000000000085,8.374
112500,10/14/1969,1969,w,NYM,BAL,gentg101,palmj001,50.899,56.506,7.922,8.374,5,0,5,-0.45200000000000085,True,False,7.922,-0.45200000000000085,8.374
112499,10/15/1969,1969,w,NYM,BAL,seavt001,cuelm101,58.848,59.111,7.922,8.374,2,1,1,-0.45200000000000085,True,False,7.922,-0.45200000000000085,8.374
110544,10/14/1970,1970,w,BAL,CIN,palmj001,nolag101,59.291,54.499,8.374,6.625,5,6,-1,1.7490000000000006,False,True,6.625,-1.7490000000000006,8.374
108595,10/12/1971,1971,w,PIT,BAL,blass101,cuelm101,51.366,54.296,6.884,8.374,5,1,4,-1.4900000000000002,True,False,6.884,-1.4900000000000002,8.374
108594,10/13/1971,1971,w,PIT,BAL,walkl101,dobsp101,50.658,54.125,6.884,8.374,4,3,1,-1.4900000000000002,True,False,6.884,-1.4900000000000002,8.374
108593,10/14/1971,1971,w,PIT,BAL,briln101,mcnad102,46.227,55.13,6.884,8.374,4,0,4,-1.4900000000000002,True,False,6.884,-1.4900000000000002,8.374
92552,10/17/1979,1979,w,BAL,PIT,mcgrs001,bibbj001,55.912,56.189,8.374,6.884,1,4,-3,1.4900000000000002,False,True,6.884,-1.4900000000000002,8.374
92553,10/16/1979,1979,w,BAL,PIT,palmj001,candj001,55.221,53.174,8.374,6.884,0,4,-4,1.4900000000000002,False,True,6.884,-1.4900000000000002,8.374
92557,10/11/1979,1979,w,BAL,PIT,palmj001,blylb001,55.09,54.479,8.374,6.884,2,3,-1,1.4900000000000002,False,True,6.884,-1.4900000000000002,8.374
108591,10/17/1971,1971,w,BAL,PIT,cuelm101,blass101,53.241,52.829,8.374,6.884,1,2,-1,1.4900000000000002,False,True,6.884,-1.4900000000000002,8.374
92554,10/14/1979,1979,w,PIT,BAL,rookj101,flanm001,44.814,57.328,6.884,8.374,7,1,6,-1.4900000000000002,True,False,6.884,-1.4900000000000002,8.374
154631,10/9/1938,1938,w,NYY,CHC,ruffr101,lee-b103,58.4,57.311,2.83,8.192,8,3,5,-5.362,True,False,2.83,-5.362,8.192
154632,10/8/1938,1938,w,NYY,CHC,pearm101,bryac101,53.717,54.225,2.83,8.192,5,2,3,-5.362,True,False,2.83,-5.362,8.192
154634,10/5/1938,1938,w,CHC,NYY,lee-b103,ruffr101,56.928,57.631,8.192,2.83,1,3,-2,5.362,False,True,2.83,-5.362,8.192
154633,10/6/1938,1938,w,CHC,NYY,deand102,gomel102,58.71,60.244,8.192,2.83,3,6,-3,5.362,False,True,2.83,-5.362,8.192
165761,10/14/1929,1929,w,OAK,CHC,ehmkh101,malop103,54.808,56.775,10.951,8.192,3,2,1,2.7590000000000003,True,False,10.951,2.7590000000000003,8.192
165762,10/12/1929,1929,w,OAK,CHC,quinj102,rootc101,52.126,57.52,10.951,8.192,10,8,2,2.7590000000000003,True,False,10.951,2.7590000000000003,8.192
158346,10/7/1935,1935,w,DET,CHC,bridt101,frenl101,56.177,56.829,3.26,8.192,4,3,1,-4.932,True,False,3.26,-4.932,8.192
179270,9/11/1918,1918,w,BOS,CHC,maysc101,tylel101,58.704,56.331,7.251,8.192,2,1,1,-0.9409999999999998,True,False,7.251,-0.9409999999999998,8.192
165764,10/9/1929,1929,w,CHC,OAK,malop103,earng101,58.07,56.732,8.192,10.951,3,9,-6,-2.7590000000000003,False,True,10.951,2.7590000000000003,8.192
165765,10/8/1929,1929,w,CHC,OAK,rootc101,ehmkh101,56.739,53.113,8.192,10.951,1,3,-2,-2.7590000000000003,False,True,10.951,2.7590000000000003,8.192
162044,9/28/1932,1932,w,NYY,CHC,ruffr101,bushg101,57.816,53.05,2.83,8.192,12,6,6,-5.362,True,False,2.83,-5.362,8.192
162043,9/29/1932,1932,w,NYY,CHC,gomel102,warnl101,53.019,57.246,2.83,8.192,5,2,3,-5.362,True,False,2.83,-5.362,8.192
162042,10/1/1932,1932,w,CHC,NYY,rootc101,pipgg101,54.015,49.911,8.192,2.83,5,7,-2,5.362,False,True,2.83,-5.362,8.192
162041,10/2/1932,1932,w,CHC,NYY,bushg101,allej102,52.407,54.261,8.192,2.83,6,13,-7,5.362,False,True,2.83,-5.362,8.192
179275,9/5/1918,1918,w,CHC,BOS,vaugh101,ruthb101,57.515,58.848,8.192,7.251,0,1,-1,0.9409999999999998,False,True,7.251,-0.9409999999999998,8.192
179273,9/7/1918,1918,w,CHC,BOS,vaugh101,maysc101,58.0,58.249,8.192,7.251,1,2,-1,0.9409999999999998,False,True,7.251,-0.9409999999999998,8.192
158350,10/3/1935,1935,w,DET,CHC,bridt101,rootc101,55.697,52.053,3.26,8.192,8,3,5,-4.932,True,False,3.26,-4.932,8.192
145952,10/4/1945,1945,w,DET,CHC,trucv101,wyseh101,53.799,55.454,3.26,8.192,4,1,3,-4.932,True,False,3.26,-4.932,8.192
158348,10/5/1935,1935,w,CHC,DET,carlt101,crowg102,52.383,51.408,8.192,3.26,1,2,-1,4.932,False,True,3.26,-4.932,8.192
179272,9/9/1918,1918,w,BOS,CHC,ruthb101,tylel101,59.532,56.38,7.251,8.192,3,2,1,-0.9409999999999998,True,False,7.251,-0.9409999999999998,8.192
158349,10/4/1935,1935,w,CHC,DET,lee-b103,aukee101,55.472,53.277,8.192,3.26,5,6,-1,4.932,False,True,3.26,-4.932,8.192
145949,10/7/1945,1945,w,CHC,DET,boroh101,newhh101,55.758,62.299,8.192,3.26,4,8,-4,4.932,False,True,3.26,-4.932,8.192
145947,10/10/1945,1945,w,CHC,DET,boroh101,newhh101,54.916,62.549,8.192,3.26,3,9,-6,4.932,False,True,3.26,-4.932,8.192
145950,10/6/1945,1945,w,CHC,DET,primr101,troud101,55.385,51.194,8.192,3.26,1,4,-3,4.932,False,True,3.26,-4.932,8.192
104756,10/20/1973,1973,w,OAK,NYM,huntj101,seavt001,52.821,62.298,10.951,7.922,3,1,2,3.029000000000001,True,False,10.951,3.029000000000001,7.922
104761,10/13/1973,1973,w,OAK,NYM,holtk101,matlj101,53.17,56.844,10.951,7.922,2,1,1,3.029000000000001,True,False,10.951,3.029000000000001,7.922
78401,10/23/1986,1986,w,BOS,NYM,hursb001,goodd001,57.492,57.803,7.251,7.922,4,2,2,-0.6709999999999994,True,False,7.251,-0.6709999999999994,7.922
78405,10/18/1986,1986,w,NYM,BOS,darlr001,hursb001,53.956,56.589,7.922,7.251,0,1,-1,0.6709999999999994,False,True,7.251,-0.6709999999999994,7.922
78404,10/19/1986,1986,w,NYM,BOS,goodd001,clemr001,59.299,62.534,7.922,7.251,3,9,-6,0.6709999999999994,False,True,7.251,-0.6709999999999994,7.922
47761,10/21/2000,2000,w,NYY,NYM,Andy Pettitte,leita001,53.194,58.482,4.221,7.922,4,3,1,-3.7009999999999996,True,False,4.221,-3.7009999999999996,7.922
104755,10/21/1973,1973,w,OAK,NYM,holtk101,matlj101,51.568,57.828,10.951,7.922,5,2,3,3.029000000000001,True,False,10.951,3.029000000000001,7.922
104759,10/16/1973,1973,w,NYM,OAK,seavt001,huntj101,61.833,53.211,7.922,10.951,2,3,-1,-3.029000000000001,False,True,10.951,3.029000000000001,7.922
47760,10/22/2000,2000,w,NYY,NYM,clemr001,hampm001,57.878,59.616,2.83,7.922,6,5,1,-5.092,True,False,2.83,-5.092,7.922
47758,10/25/2000,2000,w,NYM,NYY,joneb003,neagd001,50.159,50.995,7.922,2.83,2,3,-1,5.092,False,True,2.83,-5.092,7.922
47757,10/26/2000,2000,w,NYM,NYY,leita001,Andy Pettitte,58.943,53.512,7.922,3.826,2,4,-2,4.096,False,True,3.826,-4.096,7.922
112502,10/11/1969,1969,w,BAL,NYM,cuelm101,seavt001,58.568,59.662,8.374,7.922,4,1,3,0.45200000000000085,True,False,8.374,0.45200000000000085,7.922
13278,10/28/2014,2014,w,KCR,SFG,Yordano Ventura,Jake Peavy,51.846,51.763,4.023,7.45,10,0,10,-3.4270000000000005,True,False,4.023,-3.4270000000000005,7.45
182801,10/8/1915,1915,w,PHI,BOS,alexg102,shore101,65.363,57.539,5.672,7.251,3,1,2,-1.5790000000000006,True,False,5.672,-1.5790000000000006,7.251
100855,10/12/1975,1975,w,BOS,CIN,lee-b101,billj101,49.809,44.824,7.251,6.625,2,3,-1,0.6260000000000003,False,True,6.625,-0.6260000000000003,7.251
144698,10/15/1946,1946,w,STL,BOS,dickm101,ferrd101,54.013,52.921,7.108,7.251,4,3,1,-0.14300000000000068,True,False,7.108,-0.14300000000000068,7.251
144703,10/7/1946,1946,w,STL,BOS,brech101,harrm101,59.225,50.438,7.108,7.251,3,0,3,-0.14300000000000068,True,False,7.108,-0.14300000000000068,7.251
181547,10/10/1916,1916,w,LAD,BOS,coomj101,maysc101,48.848,51.702,11.008,7.251,4,3,1,3.756999999999999,True,False,11.008,3.756999999999999,7.251
144701,10/10/1946,1946,w,BOS,STL,hught102,mungr101,60.256,54.615,7.251,7.108,3,12,-9,0.14300000000000068,False,True,7.108,-0.14300000000000068,7.251
179274,9/6/1918,1918,w,CHC,BOS,tylel101,bushj102,56.238,54.626,8.192,7.251,3,1,2,0.9409999999999998,True,False,8.192,0.9409999999999998,7.251
144699,10/13/1946,1946,w,STL,BOS,brech101,harrm101,60.207,50.742,7.108,7.251,4,1,3,-0.14300000000000068,True,False,7.108,-0.14300000000000068,7.251
116093,10/4/1967,1967,w,BOS,STL,santj101,gibsb101,47.628,56.978,7.251,7.108,1,2,-1,0.14300000000000068,False,True,7.108,-0.14300000000000068,7.251
116091,10/7/1967,1967,w,STL,BOS,briln101,bellg102,52.207,49.269,7.108,7.251,5,2,3,-0.14300000000000068,True,False,7.108,-0.14300000000000068,7.251
116090,10/8/1967,1967,w,STL,BOS,gibsb101,santj101,57.932,47.882,7.108,7.251,6,0,6,-0.14300000000000068,True,False,7.108,-0.14300000000000068,7.251
116087,10/12/1967,1967,w,BOS,STL,lonbj101,gibsb101,56.289,58.929,7.251,7.108,2,7,-5,0.14300000000000068,False,True,7.108,-0.14300000000000068,7.251
100852,10/16/1975,1975,w,CIN,BOS,gulld101,clevr101,54.77,49.528,6.625,7.251,6,2,4,-0.6260000000000003,True,False,6.625,-0.6260000000000003,7.251
179271,9/10/1918,1918,w,BOS,CHC,jones104,vaugh101,52.506,58.35,7.251,8.192,0,3,-3,-0.9409999999999998,False,True,8.192,0.9409999999999998,7.251
100854,10/14/1975,1975,w,CIN,BOS,nolag101,wiser101,52.438,50.011,6.625,7.251,6,5,1,-0.6260000000000003,True,False,6.625,-0.6260000000000003,7.251
78403,10/21/1986,1986,w,BOS,NYM,boydo001,ojedb001,52.048,55.691,7.251,7.922,1,7,-6,-0.6709999999999994,False,True,7.922,0.6709999999999994,7.251
78402,10/22/1986,1986,w,BOS,NYM,nippa001,darlr001,45.106,54.838,7.251,7.922,2,6,-4,-0.6709999999999994,False,True,7.922,0.6709999999999994,7.251
78400,10/25/1986,1986,w,NYM,BOS,ojedb001,clemr001,56.399,61.503,7.922,7.251,6,5,1,0.6709999999999994,True,False,7.922,0.6709999999999994,7.251
78399,10/27/1986,1986,w,NYM,BOS,darlr001,hursb001,55.129,57.887,7.922,7.251,8,5,3,0.6709999999999994,True,False,7.922,0.6709999999999994,7.251
100850,10/22/1975,1975,w,BOS,CIN,lee-b101,gulld101,50.769,55.892,7.251,6.625,3,4,-1,0.6260000000000003,False,True,6.625,-0.6260000000000003,7.251
80522,10/27/1985,1985,w,KCR,STL,sabeb001,tudoj001,59.021,63.242,13.379,7.108,11,0,11,6.271,True,False,13.379,6.271,7.108
144702,10/9/1946,1946,w,BOS,STL,ferrd101,dickm101,51.597,54.214,7.251,7.108,4,0,4,0.14300000000000068,True,False,7.251,0.14300000000000068,7.108
169472,10/7/1926,1926,w,STL,NYY,sherb101,pennh101,54.416,56.01,7.108,2.83,2,3,-1,4.278,False,True,2.83,-4.278,7.108
114456,10/9/1968,1968,w,STL,DET,washr101,mclad101,52.12,57.014,7.108,3.26,1,13,-12,3.848,False,True,3.26,-3.848,7.108
114457,10/7/1968,1968,w,DET,STL,lolim101,briln101,53.119,46.565,3.26,7.108,5,3,2,-3.848,True,False,3.26,-3.848,7.108
148433,10/10/1943,1943,w,STL,NYY,lanim101,russm101,57.062,52.935,7.108,2.83,1,2,-1,4.278,False,True,2.83,-4.278,7.108
148432,10/11/1943,1943,w,STL,NYY,coopm101,chans101,59.579,63.067,7.108,2.83,0,2,-2,4.278,False,True,2.83,-4.278,7.108
114460,10/3/1968,1968,w,STL,DET,briln101,lolim101,47.75,52.141,7.108,3.26,1,8,-7,3.848,False,True,3.26,-3.848,7.108
147189,10/4/1944,1944,w,STL,BAL,coopm101,galed101,58.814,54.85,7.108,8.374,1,2,-1,-1.266000000000001,False,True,8.374,1.266000000000001,7.108
76281,10/17/1987,1987,w,MIN,STL,violf001,magrj001,57.191,51.802,6.16,7.108,10,1,9,-0.9479999999999995,True,False,6.16,-0.9479999999999995,7.108
116088,10/11/1967,1967,w,BOS,STL,waslg101,hughd101,46.316,56.666,7.251,7.108,8,4,4,0.14300000000000068,True,False,7.251,0.14300000000000068,7.108
116089,10/9/1967,1967,w,STL,BOS,carls001,lonbj101,52.913,55.201,7.108,7.251,1,3,-2,-0.14300000000000068,False,True,7.251,0.14300000000000068,7.108
37905,10/24/2004,2004,w,BOS,STL,schic002,morrm001,61.14,48.265,7.251,7.108,6,2,4,0.14300000000000068,True,False,7.251,0.14300000000000068,7.108
116092,10/5/1967,1967,w,BOS,STL,lonbj101,hughd101,53.438,56.947,7.251,7.108,5,0,5,0.14300000000000068,True,False,7.251,0.14300000000000068,7.108
86891,10/12/1982,1982,w,STL,MIL,forsb001,caldm001,53.995,49.951,7.108,10.061,0,10,-10,-2.9530000000000003,False,True,10.061,2.9530000000000003,7.108
86888,10/16/1982,1982,w,MIL,STL,haasm001,lapod001,49.141,47.247,10.061,7.108,7,5,2,2.9530000000000003,True,False,10.061,2.9530000000000003,7.108
86887,10/17/1982,1982,w,MIL,STL,caldm001,forsb001,51.573,52.966,10.061,7.108,6,4,2,2.9530000000000003,True,False,10.061,2.9530000000000003,7.108
32986,10/22/2006,2006,w,DET,STL,rogek001,weavj002,56.332,47.579,3.26,7.108,3,1,2,-3.848,True,False,3.26,-3.848,7.108
169476,10/2/1926,1926,w,NYY,STL,pennh101,sherb101,54.706,54.15,2.83,7.108,2,1,1,-4.278,True,False,2.83,-4.278,7.108
144700,10/11/1946,1946,w,BOS,STL,dobsj101,pollh101,51.426,57.201,7.251,7.108,6,3,3,0.14300000000000068,True,False,7.251,0.14300000000000068,7.108
147187,10/6/1944,1944,w,BAL,STL,kramj101,wilkt101,55.355,54.82,8.374,7.108,6,2,4,1.266000000000001,True,False,8.374,1.266000000000001,7.108
120964,10/14/1964,1964,w,STL,NYY,simmc101,boutj101,51.8,52.659,7.108,2.83,3,8,-5,4.278,False,True,2.83,-4.278,7.108
120967,10/10/1964,1964,w,NYY,STL,boutj101,simmc101,51.822,50.949,2.83,7.108,2,1,1,-4.278,True,False,2.83,-4.278,7.108
120968,10/8/1964,1964,w,STL,NYY,gibsb101,stotm101,58.065,52.585,7.108,2.83,3,8,-5,4.278,False,True,2.83,-4.278,7.108
166998,10/4/1928,1928,w,NYY,STL,hoytw101,sherb101,55.752,56.389,2.83,7.108,4,1,3,-4.278,True,False,2.83,-4.278,7.108
166997,10/5/1928,1928,w,NYY,STL,pipgg101,alexg102,53.407,55.964,2.83,7.108,9,3,6,-4.278,True,False,2.83,-4.278,7.108
80526,10/22/1985,1985,w,STL,KCR,anduj001,sabeb001,47.518,57.981,7.108,13.379,1,6,-5,-6.271,False,True,13.379,6.271,7.108
37904,10/26/2004,2004,w,STL,BOS,suppj001,martp001,50.167,59.276,7.108,7.251,1,4,-3,-0.14300000000000068,False,True,7.251,0.14300000000000068,7.108
80524,10/24/1985,1985,w,STL,KCR,forsb001,jackd001,47.653,53.568,7.108,13.379,1,6,-5,-6.271,False,True,13.379,6.271,7.108
144704,10/6/1946,1946,w,STL,BOS,pollh101,hught102,57.189,59.945,7.108,7.251,2,3,-1,-0.14300000000000068,False,True,7.251,0.14300000000000068,7.108
80523,10/26/1985,1985,w,KCR,STL,leibc001,cox-d001,54.441,52.542,13.379,7.108,2,1,1,6.271,True,False,13.379,6.271,7.108
169473,10/6/1926,1926,w,STL,NYY,rhemf101,hoytw101,52.27,51.528,7.108,2.83,5,10,-5,4.278,False,True,2.83,-4.278,7.108
114455,10/10/1968,1968,w,STL,DET,gibsb101,lolim101,67.782,53.445,7.108,3.26,1,4,-3,3.848,False,True,3.26,-3.848,7.108
164522,10/6/1930,1930,w,STL,OAK,grimb101,earng101,55.599,54.9,7.108,10.951,0,2,-2,-3.843000000000001,False,True,10.951,3.843000000000001,7.108
159583,10/6/1934,1934,w,STL,DET,carlt101,aukee101,50.881,54.685,7.108,3.26,4,10,-6,3.848,False,True,3.26,-3.848,7.108
76280,10/18/1987,1987,w,MIN,STL,blylb001,cox-d001,54.636,51.164,6.16,7.108,8,4,4,-0.9479999999999995,True,False,6.16,-0.9479999999999995,7.108
163281,10/6/1931,1931,w,OAK,STL,earng101,johns101,58.849,56.577,10.951,7.108,3,0,3,3.843000000000001,True,False,10.951,3.843000000000001,7.108
163284,10/1/1931,1931,w,STL,OAK,derrp101,grovl101,54.207,64.771,7.108,10.951,2,6,-4,-3.843000000000001,False,True,10.951,3.843000000000001,7.108
166996,10/7/1928,1928,w,STL,NYY,hainj101,zacht101,56.591,45.297,7.108,2.83,3,7,-4,4.278,False,True,2.83,-4.278,7.108
164521,10/8/1930,1930,w,OAK,STL,earng101,hallb104,56.239,56.973,10.951,7.108,7,1,6,3.843000000000001,True,False,10.951,3.843000000000001,7.108
159585,10/4/1934,1934,w,DET,STL,rowes101,hallb104,57.583,48.881,3.26,7.108,3,2,1,-3.848,True,False,3.26,-3.848,7.108
20677,10/24/2011,2011,w,TEX,STL,C.J. Wilson,carpc002,53.996,56.143,3.981,7.108,4,2,2,-3.127,True,False,3.981,-3.127,7.108
163279,10/9/1931,1931,w,STL,OAK,derrp101,grovl101,53.69,64.19,7.108,10.951,1,8,-7,-3.843000000000001,False,True,10.951,3.843000000000001,7.108
166995,10/9/1928,1928,w,STL,NYY,sherb101,hoytw101,56.737,56.873,7.108,2.83,3,7,-4,4.278,False,True,2.83,-4.278,7.108
159582,10/7/1934,1934,w,STL,DET,deand102,bridt101,64.27,57.814,7.108,3.26,1,3,-2,3.848,False,True,3.26,-3.848,7.108
149679,9/30/1942,1942,w,STL,NYY,coopm101,ruffr101,63.131,54.868,7.108,2.83,4,7,-3,4.278,False,True,2.83,-4.278,7.108
164525,10/2/1930,1930,w,OAK,STL,earng101,rhemf101,53.449,49.877,10.951,7.108,6,1,5,3.843000000000001,True,False,10.951,3.843000000000001,7.108
37906,10/23/2004,2004,w,BOS,STL,waket001,willw001,49.216,54.3,7.251,7.108,11,9,2,0.14300000000000068,True,False,7.251,0.14300000000000068,7.108
76275,10/25/1987,1987,w,MIN,STL,violf001,magrj001,56.497,50.667,6.16,7.108,4,2,2,-0.9479999999999995,True,False,6.16,-0.9479999999999995,7.108
148436,10/5/1943,1943,w,NYY,STL,chans101,lanim101,62.79,57.275,2.83,7.108,4,2,2,-4.278,True,False,2.83,-4.278,7.108
148434,10/7/1943,1943,w,NYY,STL,boroh101,braza101,53.619,52.173,2.83,7.108,6,2,4,-4.278,True,False,2.83,-4.278,7.108
164526,10/1/1930,1930,w,OAK,STL,grovl101,grimb101,61.65,55.53,10.951,7.108,5,2,3,3.843000000000001,True,False,10.951,3.843000000000001,7.108
76276,10/24/1987,1987,w,MIN,STL,stral001,tudoj001,49.15,54.151,6.16,7.108,11,5,6,-0.9479999999999995,True,False,6.16,-0.9479999999999995,7.108
28068,10/22/2008,2008,w,TBD,PHI,Scott Kazmir,Cole Hamels,53.871,59.669,7.017,39.771,2,3,-1,-32.754,False,True,39.771,32.754,7.017
170717,10/7/1925,1925,w,PIT,MIN,meadl101,johnw102,54.055,57.828,6.884,6.16,1,4,-3,0.7240000000000002,False,True,6.16,-0.7240000000000002,6.884
170715,10/10/1925,1925,w,MIN,PIT,ferga101,kremr101,47.943,53.01,6.16,6.884,4,3,1,-0.7240000000000002,True,False,6.16,-0.7240000000000002,6.884
168230,10/8/1927,1927,w,NYY,PIT,moorw101,hillc102,52.339,54.663,2.83,6.884,4,3,1,-4.054,True,False,2.83,-4.054,6.884
168231,10/7/1927,1927,w,NYY,PIT,pennh101,meadl101,55.886,53.762,2.83,6.884,8,1,7,-4.054,True,False,2.83,-4.054,6.884
127287,10/6/1960,1960,w,PIT,NYY,frieb102,turlb101,55.309,52.461,6.884,2.83,3,16,-13,4.054,False,True,2.83,-4.054,6.884
170714,10/11/1925,1925,w,MIN,PIT,johnw102,yde-e101,59.179,48.925,6.16,6.884,4,0,4,-0.7240000000000002,True,False,6.16,-0.7240000000000002,6.884
92556,10/12/1979,1979,w,PIT,BAL,candj001,mcgrs001,54.913,55.377,6.884,8.374,4,8,-4,-1.4900000000000002,False,True,8.374,1.4900000000000002,6.884
127283,10/12/1960,1960,w,PIT,NYY,frieb102,fordw101,54.76,54.432,6.884,2.83,0,12,-12,4.054,False,True,2.83,-4.054,6.884
168233,10/5/1927,1927,w,PIT,NYY,kremr101,hoytw101,59.539,58.136,6.884,2.83,4,5,-1,4.054,False,True,2.83,-4.054,6.884
127286,10/8/1960,1960,w,NYY,PIT,fordw101,mizew101,52.944,52.431,2.83,6.884,10,0,10,-4.054,True,False,2.83,-4.054,6.884
108597,10/9/1971,1971,w,BAL,PIT,mcnad102,ellid101,53.95,49.045,8.374,6.884,5,3,2,1.4900000000000002,True,False,8.374,1.4900000000000002,6.884
108596,10/11/1971,1971,w,BAL,PIT,palmj001,johnb103,56.339,50.535,8.374,6.884,11,3,8,1.4900000000000002,True,False,8.374,1.4900000000000002,6.884
108592,10/16/1971,1971,w,BAL,PIT,palmj001,moosb101,56.01,46.766,8.374,6.884,3,2,1,1.4900000000000002,True,False,8.374,1.4900000000000002,6.884
168232,10/6/1927,1927,w,PIT,NYY,aldrv101,pipgg101,50.876,51.882,6.884,2.83,2,6,-4,4.054,False,True,2.83,-4.054,6.884
92558,10/10/1979,1979,w,BAL,PIT,flanm001,kisob001,57.356,51.411,8.374,6.884,5,4,1,1.4900000000000002,True,False,8.374,1.4900000000000002,6.884
92555,10/13/1979,1979,w,PIT,BAL,bibbj001,martd001,56.072,53.251,6.884,8.374,6,9,-3,-1.4900000000000002,False,True,8.374,1.4900000000000002,6.884
20681,10/19/2011,2011,w,STL,TEX,carpc002,C.J. Wilson,56.018,54.222,7.108,6.862,3,2,1,0.24599999999999955,True,False,7.108,0.24599999999999955,6.862
15743,10/24/2013,2013,w,BOS,STL,John Lackey,Michael Wacha,53.868,54.436,6.834,9.706,2,4,-2,-2.872,False,True,9.706,2.872,6.834
55143,10/19/1997,1997,w,FLA,CLE,browk001,ogeac001,60.752,51.033,6.762,-2.335,1,6,-5,9.097,False,True,-2.335,-9.097,6.762
55141,10/22/1997,1997,w,CLE,FLA,wrigj002,saunt001,49.789,47.257,-2.335,6.762,10,3,7,-9.097,True,False,-2.335,-9.097,6.762
40369,10/19/2003,2003,w,NYY,FLA,Andy Pettitte,redmm002,54.621,51.513,0.277,6.762,6,1,5,-6.484999999999999,True,False,0.277,-6.484999999999999,6.762
55139,10/25/1997,1997,w,FLA,CLE,browk001,ogeac001,59.469,51.723,6.762,-2.335,1,4,-3,9.097,False,True,-2.335,-9.097,6.762
125849,10/7/1961,1961,w,CIN,NYY,purkb101,stafb101,51.629,56.622,6.625,2.83,2,3,-1,3.795,False,True,2.83,-3.795,6.625
